merchant_mask,score,segment_type,gen_industry,log_orders,log_gmv,CTR,price_competitiveness,avg_order_value,do_click_ratio,is_active
Мирланово,0.5416349651517088,big,CEHAC,4.290459441148391,14.632493972111476,0.01381694836931856,0.6258,31439.722222222223,0.270683295274899,1
Финмирград,0.5415336897855157,medium,CEHAC,4.110873864173311,13.452193604636998,0.025713869997623835,0.7171,11589.416666666666,0.10677793608792999,1
Приилтаун,0.5414345707500426,small,CEHAC,2.1972245773362196,13.75654368632042,0.022086312129422553,0.7882,117842.125,0.2057110651888033,1
Чисторкент,0.5411454376337163,small,DIY,2.772588722239781,13.291187586779628,0.02537486707706116,0.8804,39463.666666666664,0.11476355247981546,1
Росаремир,0.5409213043777531,medium,DIY,3.6635616461296463,15.22906861385216,0.04336288291060131,0.3967,108172.47368421052,0.03804878048780488,1
Клинельоград,0.540691684340913,medium,DIY,3.9512437185814275,13.248308567420976,0.01851941765249964,0.9303,11119.78431372549,0.17008586222717442,1
Беравово,0.5403303573431143,medium,Other,2.302585092994046,13.841082783581653,0.027110675263073702,0.6204,113989.0,0.19625448948178553,1
Клинтерград,0.5403207572151194,small,CEHAC,2.0794415416798357,13.27060060719952,0.030437483361434023,0.6986,82841.85714285714,0.1554907677356657,1
Лунурсково,0.5402196870502547,medium,Other,4.110873864173311,13.236290098138207,0.031701881381407324,0.7151,9338.9,0.07310237446477229,1
Долкарово,0.5399399085616698,small,Other,3.295836866004329,15.201067146997255,0.037462760375833744,0.4976,153732.65384615384,0.03402017600343421,1
Малооград,0.5399322379298586,medium,Pharma,4.143134726391533,13.99254985482198,0.023287510781254992,0.6339,19252.854838709678,0.1102880658436214,1
Долвинвиль,0.539869522434156,small,Fashion,3.367295829986474,14.99497599504086,0.01693170159093081,0.6542,116165.5,0.25878594249201275,1
Волгринск,0.53986041272803,medium,DIY,3.044522437723423,13.152438551157523,0.04055135772279057,0.7875,25763.25,0.05986984815618221,1
Камомсково,0.5396245162915925,medium,DIY,2.0794415416798357,12.015420485415893,0.03887510339123242,0.9712,23611.85714285714,0.1551418439716312,1
Чисттербург,0.539555660441221,medium,DIY,2.1972245773362196,13.350292260731889,0.02230409830397977,0.8491,78499.625,0.19299633050740225,1
Таинистан,0.5395121822820282,small,CEHAC,2.5649493574615367,12.425669916217723,0.03465567096768558,0.8608,20759.5,0.15452482984623142,1
Чистовиль-1819,0.5394742337325886,medium,DIY,3.7376696182833684,13.936623155583302,0.021206120698792626,0.8115,27530.51219512195,0.10076110416903328,1
Южвилово,0.5394713885390788,small,DIY,2.3978952727983707,12.993638699708162,0.035644884309472165,0.7688,43960.7,0.10427892234548336,1
Чистмироград,0.5394114876869618,medium,DIY,3.4011973816621555,14.575942952794179,0.02701306083429147,0.6809,73765.5172413793,0.05005579467559382,1
Яркаремир,0.5393678255634813,big,DIY,3.4011973816621555,15.125635554489449,0.014221558138639904,0.784,127815.03448275862,0.1595780143930035,1
Тертеремир-13850,0.5389900487019316,medium,CEHAC,1.3862943611198906,13.47713571253025,0.04462425336852341,0.8109,173215.33142857207,0.021011673151750974,1
Ареинск,0.5389454686468725,medium,Other,4.04305126783455,14.295898211133453,0.01914554021195753,0.5971,28869.64285714286,0.19345476381104884,1
Солнмарчестер,0.5389260920459701,medium,Other,3.6375861597263857,14.061120636221625,0.02476730040905504,0.7638,34551.35135135135,0.06511757339641018,1
Формароград,0.5386004379485079,medium,CEHAC,4.04305126783455,15.293785926976678,0.020274210759716627,0.5658,78310.26785714286,0.0980121880441091,1
Лесурово,0.5384588504541654,nano,Fashion,2.5649493574615367,13.097410630982086,0.05051798647404073,0.8499,40639.75,0.015210355987055016,1
Камилград,0.5384377191083952,medium,DIY,3.367295829986474,13.518985501324636,0.03072721425219725,0.8632,26549.85714285714,0.023507206588881262,1
Аравск,0.5382420909967471,medium,DIY,2.9444389791664403,12.997858551045729,0.02847620054771742,0.7426,24525.88888888889,0.17761557177615572,1
Елмарбург,0.5378916862081972,medium,CEHAC,2.0794415416798357,12.883336856887556,0.024677130438050383,0.8241,56242.28571428572,0.27081218274111674,1
Илбургчестер,0.5378373949270601,medium,Other,5.225746673713202,12.581817104967033,0.017702376479187147,0.7124,1574.1297297297297,0.11182833217027216,1
Лесмирридж,0.5378114364278865,big,DIY,4.204692619390966,13.767361788057558,0.019032024826503992,0.7097,14439.257575757576,0.16637258047267672,1
Холаск,0.5377237553859466,medium,Other,3.367295829986474,12.48209323644515,0.048526406926406924,0.7706,9413.357142857143,0.12346560091350271,1
Новполчестер,0.5373806178873758,medium,Other,3.8066624897703196,13.597607003853673,0.042047848810164455,0.3787,18277.31818181818,0.1566883586406363,1
Белольград,0.5372777112777011,medium,CEHAC,3.713572066704308,15.465501756819842,0.022277939907106744,0.526,130173.325,0.10645756457564576,1
Тихелчестер,0.5372667104786153,medium,CEHAC,4.219507705176107,12.29781282409289,0.031733025613453904,0.8379,3271.865671641791,0.1253699319325244,1
Гордельпорт,0.5372400019976268,medium,FMCG,4.04305126783455,12.134318823266783,0.026312008161584036,0.9654,3324.125,0.20888322563029035,1
Горгринкент,0.5372116074254768,medium,CEHAC,3.258096538021482,14.396121539117297,0.011192524815235184,0.8519,71485.16,0.3809451604751074,1
Стараинск,0.5372097084216325,medium,DIY,4.219507705176107,13.986207307752043,0.016568797965708645,0.8548,17703.432835820895,0.09838905248570934,1
Радмирвиль,0.537114214808685,medium,Other,4.61512051684126,13.179911270942767,0.012426026271724094,0.9705,5296.17,0.13873195229127433,1
Озеркарельск,0.5370813297910294,medium,DIY,4.1588830833596715,14.188196243195367,0.024690578133408202,0.6258,23041.698412698413,0.06614232919548943,1
Малбургбург,0.537043753338013,medium,CEHAC,4.060443010546419,13.083138024240283,0.0339743821906728,0.8014,8434.491228070176,0.03333096439485467,1
Маловтаун,0.5369985216722257,medium,Other,4.663439094112067,11.957149641228476,0.021098724887059224,0.9599,1485.0190476190476,0.3337230829192244,1
Озерелград,0.5369291702936186,medium,DIY,2.9444389791664403,14.35415483000505,0.019936131167123446,0.7795,95204.5,0.12047998711443988,1
Мирвинхилл,0.5369207991220156,small,DIY,2.0794415416798357,12.696166850806952,0.025485045393796948,0.9527,46641.857142857145,0.15310427968655818,1
Холитаун,0.5368851948419353,small,DIY,3.7376696182833684,13.935070680332966,0.03462019980071029,0.5752,27487.80487804878,0.06445264452644527,1
Устубург,0.536774556652116,small,Other,2.9444389791664403,12.636825311165088,0.034788536386676325,0.6918,17093.444444444445,0.25628099845515895,1
Волмаринск,0.5367025910785354,medium,CEHAC,3.4965075614664802,13.547186569569522,0.023619913991460198,0.7984,23895.59375,0.11300484652665589,1
Портвинбург,0.5365435048004266,nano,DIY,2.0794415416798357,12.623637587834576,0.038848957930803514,0.657,43378.71428571428,0.2592838196286472,1
Оролькент,0.5364643709621978,nano,DIY,2.3978952727983707,11.98987988142773,0.035142788904432086,0.8865,16111.5,0.3446601941747573,1
Скалевово,0.5364074879040182,small,Other,2.772588722239781,12.789427281262364,0.03206238072971299,0.7425,23893.8,0.16101694915254236,1
Уралвинвиль-1539,0.5363000214904987,medium,Other,3.4657359027997265,13.127076254332833,0.03693320978983835,0.5484,16205.193548387097,0.16922339405560882,1
Форвиноград,0.5362843411300141,medium,FMCG,4.700480365792417,12.385899426289994,0.03128632677898122,0.6482,2196.3394495412845,0.12483394221188973,1
Бергринтаун,0.536193870556156,medium,CEHAC,3.4657359027997265,14.75275658588999,0.005648497333576994,0.8925,82352.90322580645,0.1875993640699523,1
Финбрининск,0.5361823686301544,medium,Home,3.091042453358316,13.56755676214133,0.03865603839890289,0.6205,37161.666666666664,0.08340440047757121,1
Цармирорск,0.5361278609891275,medium,CEHAC,3.258096538021482,14.53703769085536,0.027243532250504864,0.6171,82302.88,0.07132237373093751,1
Неввинистан,0.5360384475788548,medium,DIY,4.553876891600541,14.633834263741624,0.02684233399260317,0.3714,24113.787234042553,0.05418800594746407,1
Норддоркент,0.5355851942414614,medium,CEHAC,3.871201010907891,15.27767972232932,0.04208792467784679,0.3261,91815.08510638298,0.024811459681378017,1
Камурорск,0.5355383153494555,medium,Other,3.1780538303479458,15.661376668738248,0.02430512024424959,0.4479,173215.33142857207,0.1404839566107866,1
Елтерград,0.5353822805324996,medium,DIY,2.302585092994046,13.675815063381412,0.025374316344482655,0.6863,96624.66666666667,0.1663175534143276,1
Северанвиль,0.5353156904049166,small,CEHAC,2.6390573296152584,18.15536235635667,0.017196470078142064,0.7244,173215.33142857207,0.12322274881516587,1
Речдортаун,0.5351792082661432,medium,DIY,2.772588722239781,13.686160127210796,0.024336827599783454,0.6804,58577.666666666664,0.17997977755308392,1
Арбургтаун,0.5349806321764989,medium,CEHAC,2.6390573296152584,13.072326135957171,0.022563283265455782,0.8426,36584.307692307695,0.21207196749854904,1
Чистбургпорт,0.5349591529889778,medium,DIY,3.1780538303479458,13.964514013531883,0.029790994175247505,0.4757,50464.17391304348,0.16535512510088782,1
Новуюск,0.5348253168979761,small,CEHAC,0.6931471805599453,14.836161665522967,0.06436056756004822,0.0,173215.33142857207,0.2780979827089337,1
Араорск,0.5348208967510819,nano,DIY,3.4965075614664802,13.695258602030922,0.02699839446810083,0.5261,27709.25,0.21885931558935362,1
Финвилполис,0.5347956017151065,medium,Other,3.713572066704308,14.070368256996199,0.0217502336276633,0.7256,32256.925,0.0992616899097621,1
Южфордполис,0.5347912301765604,big,DIY,4.406719247264253,13.155202231283342,0.03467166979362101,0.629,6378.901234567901,0.04973749654600718,1
Зоробург,0.5346882069226093,small,DIY,2.3978952727983707,13.473324428102462,0.03040508934418561,0.79,71021.5,0.06974358974358974,1
Норданистан,0.5346636308406115,medium,DIY,3.713572066704308,14.230967580219426,0.018627841351730345,0.8429,37876.55,0.08141263940520446,1
Белвиново,0.5345643994145616,medium,DIY,1.6094379124341003,14.557402187363007,0.10350283200961934,0.5605,173215.33142857207,0.008254356465912565,1
Озерохилл,0.5345466224621608,medium,Other,4.962844630259907,13.992321961709566,0.016353105084067593,0.434,8404.260563380281,0.15472989172341844,1
Берполинск,0.5345453041896914,big,DIY,4.574710978503383,15.04076225231533,0.019409463523953684,0.4944,35468.979166666664,0.0685073024490044,1
Ладстохилл,0.5344090517697875,small,Home,1.6094379124341003,12.588606838347618,0.03301923325158126,0.862,73299.5,0.1123273390669794,1
Нововтаун,0.5343972869909291,small,CEHAC,2.302585092994046,12.383109429144133,0.03519807280513919,0.9367,26526.0,0.10190114068441064,1
Зорланск,0.5343841743557913,big,DIY,4.219507705176107,14.572773201435277,0.023955114386183494,0.6357,31827.31343283582,0.016295979469632165,1
Тихорчестер,0.5342966327306625,medium,DIY,3.6635616461296463,14.05831005915139,0.031542810103926636,0.6239,33547.68421052631,0.04527481217872677,1
Росярбург,0.5342964587347944,top100,FMCG,5.10594547390058,13.60060175782672,0.02333382983227912,0.2997,4918.378048780488,0.09241755535771788,1
Портполинск,0.5341738806316638,medium,Pharma,5.855071922202427,13.943570383831435,0.00733096289146467,0.4347,3266.1494252873563,0.034092982520162025,1
Белавридж,0.5341026697016472,small,CEHAC,1.0986122886681098,14.669202645921786,0.025762066820360814,0.58635,173215.33142857207,0.13068181818181818,1
Зорбринемир,0.5339380873279492,medium,FMCG,4.30406509320417,12.798962931441336,0.02615677229204029,0.7588,4956.726027397261,0.11290462102731787,1
Ладфордридж,0.5336853156336222,medium,CEHAC,3.5553480614894135,14.824056991287932,0.009100353756526085,0.9154,80635.64705882352,0.12489677952105697,1
Эльарск,0.5336194599446644,medium,DIY,4.204692619390966,13.726600652636964,0.025341515451638097,0.6278,13862.530303030304,0.08823656006542419,1
Скалфордвиль,0.5334533215077212,medium,DIY,2.4849066497880004,13.805993413272432,0.03797792482581097,0.5256,90047.90909090909,0.10947480482611781,1
Малмарсково,0.5334065716050491,medium,DIY,2.0794415416798357,13.036033949652634,0.02085140339312355,0.9391,65520.71428571428,0.18136439267886856,1
Фордорпорт,0.5332991370415494,medium,DIY,2.0794415416798357,14.191904498251235,0.027803939020730053,0.5837,173215.33142857207,0.12320863577144985,1
Миромск,0.5332958390911601,medium,DIY,3.871201010907891,14.146379985264593,0.03140071247888384,0.5694,29620.787234042553,0.04355400696864112,1
Ясвинино,0.5332524584894042,nano,Home,3.9318256327243257,11.492385966250973,0.03848144456371722,0.9595,1959.32,0.37484433374844334,1
Ладбургкент-1339,0.5332189536601398,medium,FMCG,2.772588722239781,12.374016334378172,0.030848237642672464,0.8378,15771.533333333333,0.20467643668697513,1
Орорельск,0.5331382060589406,medium,CEHAC,3.295836866004329,13.658864935019885,0.018439559222548314,0.8178,32884.846153846156,0.2028985507246377,1
Росомкент,0.5330007629872894,medium,Other,2.302585092994046,13.05254159103377,0.05089094461313937,0.6923,51808.77777777778,0.07585568917668825,1
Солниово-14413,0.5329940158570892,medium,Other,1.3862943611198906,12.714852177477226,0.039568960602086777,0.8477,110883.66666666667,0.07060518731988473,1
Эльисково,0.5328211567849497,small,Pharma,3.9318256327243257,12.826891039477484,0.028523473607394795,0.7459,7441.78,0.1207572914889988,1
Холевчестер,0.5326817036523404,small,DIY,2.1972245773362196,13.43395287621966,0.017475825946817083,0.9042,85349.5,0.2881844380403458,1
Тертеристан-12613,0.5325812600277532,medium,DIY,1.0986122886681098,13.59099857076863,0.1008077252831551,0.6928,173215.33142857207,0.02909579230080573,1
Северурпорт,0.5325549204812058,medium,CEHAC,3.8918202981106265,14.663525446939314,0.022071502286900618,0.5829,48645.958333333336,0.0892220362419038,1
Финвинпорт,0.5323780906562797,medium,DIY,2.302585092994046,11.95679043660627,0.03547615110281843,0.9715,17319.0,0.15277044854881267,1
Эльилино,0.5323750437805062,medium,Pharma,3.367295829986474,12.0873116318091,0.05185054219707685,0.8997,6342.964285714285,0.10479654466924301,1
Уралполсково,0.5322449466360379,medium,DIY,4.51085950651685,13.469901305659427,0.02364139676854128,0.753,7864.311111111111,0.03940707287759041,1
Лесонсково,0.5322267663416717,medium,FMCG,5.2574953720277815,13.821493623677112,0.01569188528698746,0.2971,5267.015706806283,0.13587573489372307,1
Озерхолминск,0.5322162745167295,small,CEHAC,2.5649493574615367,15.260939018859615,0.08683008812374919,0.4298,173215.33142857207,0.01642684324461989,1
Горполемир,0.5320639391393545,medium,DIY,3.4657359027997265,13.955188148955868,0.036177036224391806,0.5499,37093.6129032258,0.06304996000290888,1
Яргрининск,0.5320067964835599,medium,CEHAC,4.02535169073515,14.688923015957448,0.00980093983541453,0.7154,43546.70909090909,0.20717488789237667,1
Светдороград,0.5319781096117283,medium,DIY,3.295836866004329,13.181149133071674,0.026329208966196876,0.7411,20395.115384615383,0.13165399239543726,1
Жарерорск,0.5318226114808646,medium,CEHAC,5.209486152841421,11.124700881244467,0.031374253678867765,0.7218,372.66483516483515,0.15467458376993828,1
Эльуюридж,0.531811703965601,medium,Other,2.5649493574615367,12.67635123697034,0.05295601234458474,0.9022,26673.916666666668,0.02951917224589166,1
Велвиново,0.5317382507438353,medium,CEHAC,3.5553480614894135,13.939806560354668,0.01611132758531047,0.98,33304.41176470588,0.09797309547119185,1
Холорорск,0.5315963657944888,small,DIY,2.302585092994046,14.178578125475493,0.04245101111137892,0.6117,159748.0,0.021007806955287436,1
Лунбургкент,0.5315493436544868,medium,DIY,3.6635616461296463,13.613648931402896,0.027135894133393942,0.6555,21505.447368421053,0.10051186598417869,1
Финдельистан,0.531545287899142,medium,CEHAC,4.820281565605037,13.879182766461387,0.01616027759880476,0.7126,8664.569105691056,0.06447461838835641,1
Эльбринельск,0.5315242114420012,medium,DIY,3.8066624897703196,13.105264012998388,0.023954628773754875,0.8194,11170.954545454546,0.11118378024852844,1
Южомград,0.5315191364643286,small,CEHAC,1.791759469228055,13.827341297957307,0.023301300409427437,0.8883,173215.33142857207,0.07665695557174071,1
Холуинск,0.5314986877653141,medium,Other,3.332204510175204,14.441337217878747,0.02786032884978372,0.6003,69251.48148148147,0.06038163612318156,1
Волтербург,0.5314155540037385,medium,Fashion,3.6635616461296463,12.577425835009494,0.04052309738320925,0.8469,7629.9473684210525,0.06274131274131274,1
Даруюино,0.531334884318189,nano,DIY,2.3978952727983707,11.683646663697862,0.04099788478287918,0.9205,11861.5,0.3581183611532625,1
Клинаноград,0.5311956343557315,medium,CEHAC,4.23410650459726,12.391468638066163,0.03191067728091135,0.8519,3540.264705882353,0.08206174591909156,1
Стардорридж,0.5311510840932367,big,Other,3.044522437723423,13.383400607905452,0.03606114529511395,0.5213,32456.85,0.14209274673008324,1
Илонсково,0.5311441065121977,medium,FMCG,4.718498871295094,12.123592803789881,0.08562379538989591,0.7616,1659.144144144144,0.01034766703830823,1
Северфордово,0.531077200613683,medium,CEHAC,2.995732273553991,13.119992569258326,0.019994208773707833,0.9025,26253.42105263158,0.18501086169442432,1
Эльерчестер,0.5310249630716769,big,CEHAC,3.044522437723423,14.13141631848822,0.01210674125179506,0.9006,68575.0,0.20848795627825384,1
Лунуртаун,0.5310199594490853,small,DIY,2.0794415416798357,13.383817997501568,0.030096575251297775,0.6625,92772.57142857143,0.12334152334152335,1
Росмирсково,0.5310171692467319,medium,Other,2.9444389791664403,12.626718605856114,0.03432660945565091,0.8141,16921.555555555555,0.10911966262519768,1
Воланридж,0.5309975814279274,small,Pharma,3.713572066704308,13.396180270975472,0.03115640581817581,0.6817,16437.15,0.0726597719437815,1
Велористан,0.5309164236097873,medium,Other,1.791759469228055,13.953088377748825,0.09417821182527066,0.602,173215.33142857207,0.03054662379421222,1
Тихгринград,0.5308967729205932,big,DIY,3.6635616461296463,12.415883712954235,0.03427708361938762,0.6776,6491.789473684211,0.2554077872135876,1
Чистайистан,0.5308624928352065,medium,CEHAC,3.2188758248682006,14.506405704598338,0.017171920534110992,0.8617,83145.83333333333,0.08799147323543344,1
Нордкарельск,0.5307879841396075,medium,DIY,3.091042453358316,12.767606592621501,0.0345656722462203,0.6659,16698.619047619046,0.15718818647791066,1
Уралстохилл,0.5307797846013026,small,Other,2.302585092994046,11.637697354924173,0.04323523657807216,0.9396,12587.555555555555,0.2592113768584357,1
Миргринсково,0.5306842324349231,medium,CEHAC,2.6390573296152584,13.699839290954058,0.018865891808082246,0.8242,68520.53846153847,0.18314473684210528,1
Зорольельск,0.5306050142040155,medium,Home,4.553876891600541,12.304468967386367,0.048933834309600605,0.7468,2347.648936170213,0.04222408026755853,1
Эльбургельск,0.5305159500767094,nano,DIY,1.0986122886681098,11.659956574985598,0.041474779954764694,0.8687,57919.0,0.3219448094612352,1
Камтерорск,0.5304710511182723,medium,Home,2.70805020110221,12.503247023165299,0.032030478340623676,0.7395,19229.214285714286,0.2195301027900147,1
Ладярполис,0.5304131187030757,medium,Other,2.3978952727983707,13.27656319888126,0.02916251513300978,0.7346,58336.1,0.10311045799657115,1
Приечестер,0.5303223651062883,nano,Pharma,3.4339872044851463,11.30612267324407,0.07976477683956575,1.0,2710.5666666666666,0.40044108380592314,1
Скалуистан,0.5303099785972862,medium,DIY,2.772588722239781,13.183923091297627,0.033603290159732575,0.6853,35449.73333333333,0.09773781902552205,1
Долольпорт,0.5303055948145696,medium,DIY,3.8501476017100584,14.578919071839866,0.025435085508391093,0.602,46642.95652173913,0.04326587578506629,1
Финавск,0.5301711756332537,medium,Fashion,4.653960350157523,14.741635178268877,0.012543147126745187,0.5161,24276.009615384617,0.1411274048163595,1
Светирпорт,0.530094052897498,medium,Other,2.4849066497880004,13.92843827003511,0.043544543853124014,0.4755,101777.27272727272,0.09273512295851323,1
Жаранхилл,0.5297894709984556,big,Other,4.454347296253507,14.948306214149806,0.017447094737931393,0.6542,36521.43529411765,0.03914590747330961,1
Жарайтаун,0.5297757450685999,medium,Home,3.1780538303479458,13.94346832173712,0.028083266898733864,0.7276,49413.217391304344,0.04575509124570219,1
Жаринчестер,0.5297449310864084,medium,DIY,4.543294782270004,13.926337008147637,0.02675269494059328,0.2404,12012.90322580645,0.14705882352941177,1
Радирпорт,0.5296546817737101,medium,Other,3.4657359027997265,13.24239632455501,0.02211126347618037,0.8133,18186.0,0.13986376905611417,1
Камирово,0.5295332945000177,small,DIY,3.295836866004329,13.257720851726338,0.022841200608499913,0.8382,22018.153846153848,0.11833374293438191,1
Устярпорт,0.5295277545648193,big,FMCG,5.308267697401205,14.240034225769293,0.012540224613483631,0.4471,7606.273631840796,0.050307141142689506,1
Горелино,0.5294833978527343,medium,DIY,3.58351893845611,14.177482746694814,0.024718015963064312,0.7283,41033.08571428571,0.041454891994917406,1
Тафордград,0.5294369380325942,medium,CEHAC,4.219507705176107,15.609341214136382,0.024883227282200007,0.4297,89737.89552238806,0.03199598796389168,1
Белелвиль,0.5294172938935784,medium,Other,3.2188758248682006,13.310489720446654,0.01941448142523183,0.8718,25145.5,0.1631290882392204,1
Жарфордхилл,0.529410541906501,medium,DIY,4.442651256490317,15.603744319181862,0.020525618766861896,0.5017,71177.16666666667,0.02907737890167436,1
Речиельск-4436,0.5293854757951617,medium,DIY,3.6109179126442243,13.962747967540283,0.019928925704351383,0.8732,32184.11111111111,0.0675646782125294,1
Ясирполис,0.5293826228737379,medium,CEHAC,4.219507705176107,14.098257975006522,0.023031656118838364,0.6512,19802.5223880597,0.05414936133531855,1
Нордстобург,0.5292724375858989,nano,Home,1.6094379124341003,11.369378367927162,0.08069434670419892,0.9239,21656.75,0.5857558139534884,1
Малдельоград,0.529248835885051,medium,Other,4.219507705176107,13.89642949701956,0.03945832467376705,0.4856,16183.313432835821,0.0018562346280569864,1
Тихавинск,0.5290685988173629,big,Other,3.58351893845611,14.08020287963319,0.017876452110374964,0.842,37229.4,0.0945762317040028,1
Речфординск,0.5289122086734338,medium,Other,4.007333185232471,13.670430449177687,0.02350894936664316,0.72,16017.62962962963,0.08074844074844074,1
Белбургполис,0.5288388048836854,medium,Other,3.713572066704308,14.860194856409757,0.024440169225719392,0.5087,71062.5,0.07946278679350867,1
Яранорск,0.5288288654741082,small,Fashion,5.272999558563747,13.258960316436331,0.009843803107795316,0.5913,2954.546391752577,0.11668868339938353,1
Царуюполис,0.5287890113875642,medium,Other,2.4849066497880004,12.322414643390154,0.047191954362457836,0.8463,20425.0,0.09123847167325429,1
Устевистан-12796,0.528535382367314,medium,DIY,2.833213344056216,12.939905811361536,0.034963415763638046,0.8859,26038.0625,0.02781456953642384,1
Ориинск,0.5284001670831359,medium,DIY,1.9459101490553132,13.354209749080706,0.02661970612976517,0.7665,105077.0,0.10484347312463083,1
Ярайвиль,0.5282417339196617,medium,CEHAC,4.1588830833596715,13.96544235078991,0.03223249947999358,0.4833,18440.539682539682,0.051053749387355005,1
Зоравово,0.5280906313419267,medium,Other,3.6888794541139363,12.458479809890816,0.03665861090679836,0.8295,6600.589743589743,0.08381105251089199,1
Каммирбург,0.5279655937813936,medium,Other,4.653960350157523,14.033340818716983,0.01744751281986663,0.6751,11955.528846153846,0.06491709897263757,1
Мирбургтаун,0.5279120255018166,big,Fashion,3.7376696182833684,13.052530867805649,0.028976368092452458,0.8614,11372.536585365853,0.040901373668776046,1
Жаруридж,0.5277915313487014,medium,Other,3.367295829986474,13.33735055576023,0.0961948079331133,0.6549,22140.071428571428,0.0027734287631402373,1
Уралполбург,0.5277759425476168,medium,CEHAC,4.634728988229636,12.599778888372255,0.031676073266093153,0.5313,2906.7843137254904,0.12583171902636234,1
Южеорск,0.5277587308818648,small,DIY,2.3978952727983707,13.026301715307904,0.0338015196868524,0.551,45420.3,0.20435967302452315,1
Чистилинск,0.5276378261264405,medium,DIY,4.624972813284271,12.808600128753792,0.027594993196628396,0.6834,3617.2772277227723,0.06450564920766703,1
Царарчестер,0.5276353127861356,medium,Home,2.5649493574615367,12.626317985874925,0.03421586234864724,0.7998,25372.166666666668,0.10599390450389434,1
Лунелбург,0.527634796347576,medium,DIY,3.4339872044851463,13.961730731433084,0.023770452370898167,0.6945,38581.666666666664,0.08769957274567124,1
Беркарельск,0.5275342272647667,small,DIY,3.9889840465642745,14.267732653627268,0.034085447695223106,0.442,29656.603773584906,0.039377556984219755,1
Зордельград,0.5275320424889358,big,Home,4.418840607796598,14.901855914529403,0.011115230763459397,0.6066,36139.30487804878,0.13362386749021085,1
Беруювиль,0.5273275156814762,nano,CEHAC,3.295836866004329,14.359287862421306,0.01816976127320955,0.5961,66250.0,0.2710462287104623,1
Илуино,0.5273124208791864,medium,Fashion,3.2188758248682006,13.469977596672948,0.021685279588446953,0.8362,29493.416666666668,0.10811034368667025,1
Долелполис,0.5272801328899579,medium,DIY,2.4849066497880004,13.11626280670605,0.022607760495330576,0.8558,45178.0,0.13676110528156699,1
Невовистан,0.5272386483692185,medium,CEHAC,3.8066624897703196,13.491102258539971,0.025815231338435572,0.8095,16430.772727272728,0.04197909566007726,1
Таольинск-6627,0.5270551604484175,small,DIY,2.9444389791664403,15.199555891917477,0.024979778860800553,0.66,173215.33142857207,0.029914529914529916,1
Дариемир,0.5270462913841111,medium,Fashion,2.1972245773362196,14.026177397811596,0.030527147378742386,0.602,154312.5,0.08142292490118577,1
Тихенбург,0.5269928748084555,medium,Pharma,5.455321115357702,12.706090070579561,0.005284976107376587,0.7431,1415.2317596566525,0.09088998634023326,1
Лесальтаун,0.526974922213797,small,Home,2.70805020110221,11.852556991489704,0.03437741089338065,0.9085,10031.57142857143,0.23070017953321365,1
Устанорск,0.5269120766757939,medium,FMCG,4.859812404361672,13.425792806823749,0.01997487530569617,0.5417,5290.9921875,0.09935992855016373,1
Илайтаун,0.5268567969675588,medium,Other,2.833213344056216,12.570246899220457,0.04625285776585482,0.7465,17991.5,0.09485714285714286,1
Елоинск,0.5266405317174365,small,DIY,2.5649493574615367,13.547752674047256,0.031334367891839035,0.7297,63757.666666666664,0.05495251017639077,1
Радвинкент,0.526616251318814,small,DIY,4.442651256490317,13.041823379435801,0.035653592779910495,0.6067,5491.761904761905,0.03570072161033042,1
Северуюридж,0.5264645101980926,medium,DIY,2.9444389791664403,13.891799150835515,0.027001395271088552,0.6713,59959.61111111111,0.07909033480732786,1
Радмархилл,0.5264428416035746,medium,CEHAC,3.6375861597263857,14.213280131255008,0.031051675041062075,0.5409,40229.72972972973,0.04460093896713615,1
Луниельск,0.5263721513609158,medium,Pharma,4.820281565605037,14.132983444575704,0.019876073213117865,0.4819,11167.894308943089,0.061841616061469824,1
Скалилбург-2919,0.5263118585561936,medium,CEHAC,4.394449154672439,15.816752692048656,0.008751804921984855,0.7898,92477.9875,0.03190596137699412,1
Ладмирбург,0.5262533337616134,medium,Home,3.4965075614664802,12.733711137596014,0.022833419823559936,0.9216,10593.25,0.13636363636363635,1
Южмирорск,0.5260600971248408,medium,CEHAC,2.8903717578961645,14.018590984055665,0.025362858206177893,0.6139,72068.82352941176,0.10950110051357301,1
Клинкарск-5596,0.5260450110337261,small,DIY,2.4849066497880004,12.706405411301757,0.029307653857531955,0.9092,29986.636363636364,0.0804037591367908,1
Терарград,0.5260283858524248,medium,CEHAC,4.02535169073515,14.940586897429306,0.01728266979763559,0.6143,56008.2,0.09577997581470342,1
Нордстокент,0.5260207200559366,medium,DIY,3.2188758248682006,13.118782975407953,0.017296930642699677,0.9101,20758.833333333332,0.2412173202614379,1
Камомвиль,0.5259633495623942,medium,Fashion,2.4849066497880004,13.387807509591042,0.020556336271731715,0.8208,59273.09090909091,0.1569298198727885,1
Гортертаун,0.5259619481834414,medium,FMCG,4.477336814478207,13.664757433237916,0.01900071103093953,0.7501,9885.735632183909,0.07167558516253504,1
Оритаун,0.5258931734561005,small,CEHAC,1.6094379124341003,12.766545209185578,0.0239653486856398,0.7709,87574.75,0.31444759206798867,1
Царвилистан,0.525344403080882,medium,Home,2.3978952727983707,14.248273662189467,0.017597588469235252,0.9818,154151.0,0.06333669209730819,1
